image_id,image_path,crop_type,disease_condition,disease_full_name,confidence_score,image_width,image_height,capture_date,location,weather_condition,severity_level
img_0457,images/apple/healthy/0457.jpg,Apple,healthy,Apple___healthy,0.8573925544655939,256,256,2023-11-30 05:07:01.621621620,Farm_B,Humid,None
img_0458,images/corn/Northern_Leaf_Blight/0458.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9655069174252087,224,512,2023-11-30 22:39:16.756756756,Farm_B,Humid,Medium
img_0459,images/tomato/healthy/0459.jpg,Tomato,healthy,Tomato___healthy,0.8967933646174485,256,256,2023-12-01 16:11:31.891891892,Farm_B,Sunny,None
img_0460,images/apple/healthy/0460.jpg,Apple,healthy,Apple___healthy,0.9224176679018253,224,256,2023-12-02 09:43:47.027027024,Farm_C,Sunny,None
img_0461,images/tomato/Septoria_leaf_spot/0461.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8830200638801162,512,224,2023-12-03 03:16:02.162162160,Farm_C,Rainy,High
img_0462,images/potato/healthy/0462.jpg,Potato,healthy,Potato___healthy,0.9527062162059238,256,224,2023-12-03 20:48:17.297297296,Farm_A,Sunny,None
img_0463,images/tomato/Early_blight/0463.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9390648310591525,512,512,2023-12-04 14:20:32.432432432,Farm_C,Cloudy,High
img_0464,images/corn/healthy/0464.jpg,Corn,healthy,Corn___healthy,0.9546107422838852,512,224,2023-12-05 07:52:47.567567568,Farm_B,Rainy,None
img_0465,images/tomato/Late_blight/0465.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8758266754387095,224,256,2023-12-06 01:25:02.702702700,Farm_B,Humid,Low
img_0466,images/potato/healthy/0466.jpg,Potato,healthy,Potato___healthy,0.8533868469447897,256,256,2023-12-06 18:57:17.837837836,Farm_A,Cloudy,None
img_0467,images/apple/Apple_scab/0467.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9801463692025958,512,224,2023-12-07 12:29:32.972972972,Farm_C,Cloudy,High
img_0468,images/corn/healthy/0468.jpg,Corn,healthy,Corn___healthy,0.8815757861896025,224,224,2023-12-08 06:01:48.108108108,Lab_Setup,Sunny,None
img_0469,images/apple/healthy/0469.jpg,Apple,healthy,Apple___healthy,0.9623700633713994,256,224,2023-12-08 23:34:03.243243244,Lab_Setup,Cloudy,None
img_0470,images/potato/Early_blight/0470.jpg,Potato,Early_blight,Potato___Early_blight,0.8612842119259975,512,512,2023-12-09 17:06:18.378378376,Farm_B,Humid,Low
img_0471,images/tomato/healthy/0471.jpg,Tomato,healthy,Tomato___healthy,0.9521311520113356,256,224,2023-12-10 10:38:33.513513512,Farm_B,Cloudy,None
img_0472,images/corn/Northern_Leaf_Blight/0472.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8683889171402869,224,512,2023-12-11 04:10:48.648648648,Lab_Setup,Rainy,Low
img_0473,images/apple/healthy/0473.jpg,Apple,healthy,Apple___healthy,0.8518763677005031,256,256,2023-12-11 21:43:03.783783784,Farm_B,Rainy,None
img_0474,images/tomato/Septoria_leaf_spot/0474.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.88457703187008,256,256,2023-12-12 15:15:18.918918916,Lab_Setup,Rainy,Medium
img_0475,images/potato/Early_blight/0475.jpg,Potato,Early_blight,Potato___Early_blight,0.968270521080043,256,224,2023-12-13 08:47:34.054054052,Farm_A,Rainy,Critical
img_0476,images/potato/healthy/0476.jpg,Potato,healthy,Potato___healthy,0.8587714484837496,256,512,2023-12-14 02:19:49.189189188,Farm_A,Sunny,None
img_0477,images/apple/healthy/0477.jpg,Apple,healthy,Apple___healthy,0.8941265329536302,512,512,2023-12-14 19:52:04.324324324,Farm_B,Humid,None
img_0478,images/apple/Black_rot/0478.jpg,Apple,Black_rot,Apple___Black_rot,0.9525428224573326,512,512,2023-12-15 13:24:19.459459460,Lab_Setup,Humid,Low
img_0479,images/potato/Early_blight/0479.jpg,Potato,Early_blight,Potato___Early_blight,0.9659015725451042,256,224,2023-12-16 06:56:34.594594592,Farm_A,Cloudy,Low
img_0480,images/apple/Black_rot/0480.jpg,Apple,Black_rot,Apple___Black_rot,0.8702951101331744,512,256,2023-12-17 00:28:49.729729728,Farm_A,Rainy,Low
img_0481,images/apple/Cedar_apple_rust/0481.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8932178240722474,224,224,2023-12-17 18:01:04.864864864,Farm_A,Sunny,Low
img_0482,images/apple/Black_rot/0482.jpg,Apple,Black_rot,Apple___Black_rot,0.9508011255528358,512,256,2023-12-18 11:33:20.000000000,Farm_A,Humid,Medium
img_0483,images/tomato/Septoria_leaf_spot/0483.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.926314773956498,224,224,2023-12-19 05:05:35.135135136,Farm_B,Rainy,Medium
img_0484,images/potato/healthy/0484.jpg,Potato,healthy,Potato___healthy,0.8594735706660002,256,224,2023-12-19 22:37:50.270270268,Farm_A,Cloudy,None
img_0485,images/tomato/Early_blight/0485.jpg,Tomato,Early_blight,Tomato___Early_blight,0.8816605872225917,256,224,2023-12-20 16:10:05.405405404,Farm_B,Sunny,Low
img_0486,images/apple/Black_rot/0486.jpg,Apple,Black_rot,Apple___Black_rot,0.9429863080307584,224,256,2023-12-21 09:42:20.540540540,Farm_B,Cloudy,Critical
img_0487,images/apple/Cedar_apple_rust/0487.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9411362854011336,256,512,2023-12-22 03:14:35.675675676,Lab_Setup,Cloudy,Critical
img_0488,images/potato/healthy/0488.jpg,Potato,healthy,Potato___healthy,0.9142935828635741,512,512,2023-12-22 20:46:50.810810808,Farm_A,Rainy,None
img_0489,images/tomato/Septoria_leaf_spot/0489.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9720989980031467,256,512,2023-12-23 14:19:05.945945944,Lab_Setup,Cloudy,Critical
img_0490,images/tomato/Early_blight/0490.jpg,Tomato,Early_blight,Tomato___Early_blight,0.8525123949995889,224,512,2023-12-24 07:51:21.081081080,Farm_B,Rainy,Critical
img_0491,images/corn/healthy/0491.jpg,Corn,healthy,Corn___healthy,0.8834314695934155,224,256,2023-12-25 01:23:36.216216216,Lab_Setup,Cloudy,None
img_0492,images/apple/Apple_scab/0492.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8538034389715784,224,256,2023-12-25 18:55:51.351351352,Farm_C,Rainy,Critical
img_0493,images/apple/Apple_scab/0493.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9047019711859058,512,256,2023-12-26 12:28:06.486486484,Farm_C,Rainy,High
img_0494,images/potato/Late_blight/0494.jpg,Potato,Late_blight,Potato___Late_blight,0.9056333946679442,512,512,2023-12-27 06:00:21.621621620,Farm_A,Humid,High
img_0495,images/tomato/healthy/0495.jpg,Tomato,healthy,Tomato___healthy,0.8761412614082258,224,224,2023-12-27 23:32:36.756756756,Farm_A,Rainy,None
img_0496,images/tomato/Septoria_leaf_spot/0496.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9399744520741393,512,256,2023-12-28 17:04:51.891891892,Lab_Setup,Cloudy,Medium
img_0497,images/corn/Northern_Leaf_Blight/0497.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9474258765436323,256,512,2023-12-29 10:37:07.027027024,Lab_Setup,Humid,Low
img_0498,images/apple/Cedar_apple_rust/0498.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9756060877350466,512,256,2023-12-30 04:09:22.162162160,Farm_A,Rainy,Low
img_0499,images/tomato/Septoria_leaf_spot/0499.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8757914774933236,224,512,2023-12-30 21:41:37.297297296,Farm_A,Rainy,Medium
img_0500,images/tomato/Early_blight/0500.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9854858227944745,512,224,2023-12-31 15:13:52.432432432,Lab_Setup,Humid,Medium
img_0501,images/tomato/Septoria_leaf_spot/0501.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9853977261362838,512,224,2024-01-01 08:46:07.567567568,Farm_C,Sunny,Low
img_0502,images/corn/healthy/0502.jpg,Corn,healthy,Corn___healthy,0.9388539782555518,256,256,2024-01-02 02:18:22.702702700,Farm_C,Humid,None
img_0503,images/tomato/Septoria_leaf_spot/0503.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8681757028532404,224,224,2024-01-02 19:50:37.837837836,Farm_C,Sunny,Critical
img_0504,images/potato/Late_blight/0504.jpg,Potato,Late_blight,Potato___Late_blight,0.9652141824710081,256,256,2024-01-03 13:22:52.972972972,Farm_B,Sunny,High
img_0505,images/corn/Gray_leaf_spot/0505.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8971576702605545,224,256,2024-01-04 06:55:08.108108108,Farm_B,Cloudy,High
img_0506,images/corn/Northern_Leaf_Blight/0506.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8940090158457248,512,256,2024-01-05 00:27:23.243243244,Farm_C,Rainy,Critical
img_0507,images/potato/Late_blight/0507.jpg,Potato,Late_blight,Potato___Late_blight,0.9000917571455618,256,256,2024-01-05 17:59:38.378378376,Farm_C,Rainy,Critical
img_0508,images/corn/healthy/0508.jpg,Corn,healthy,Corn___healthy,0.8743266230390041,224,256,2024-01-06 11:31:53.513513512,Farm_B,Sunny,None
img_0509,images/tomato/Late_blight/0509.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9088166218986815,256,224,2024-01-07 05:04:08.648648648,Farm_C,Humid,Medium
img_0510,images/potato/Early_blight/0510.jpg,Potato,Early_blight,Potato___Early_blight,0.9359288386341978,512,256,2024-01-07 22:36:23.783783784,Farm_A,Sunny,Critical
img_0511,images/potato/healthy/0511.jpg,Potato,healthy,Potato___healthy,0.9681232256969414,512,512,2024-01-08 16:08:38.918918916,Farm_A,Rainy,None
img_0512,images/corn/Gray_leaf_spot/0512.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9446648586905607,256,512,2024-01-09 09:40:54.054054052,Lab_Setup,Rainy,Critical
img_0513,images/tomato/Septoria_leaf_spot/0513.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.873398481605971,224,512,2024-01-10 03:13:09.189189188,Farm_C,Rainy,High
img_0514,images/apple/Cedar_apple_rust/0514.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9471810802913764,224,512,2024-01-10 20:45:24.324324324,Farm_B,Humid,High
img_0515,images/tomato/Late_blight/0515.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8546465096387397,224,224,2024-01-11 14:17:39.459459460,Farm_B,Rainy,Medium
img_0516,images/apple/healthy/0516.jpg,Apple,healthy,Apple___healthy,0.9719686275168273,512,224,2024-01-12 07:49:54.594594592,Farm_C,Rainy,None
img_0517,images/corn/Gray_leaf_spot/0517.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9758386343452347,512,224,2024-01-13 01:22:09.729729728,Farm_B,Humid,High
img_0518,images/tomato/Septoria_leaf_spot/0518.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.873671349849839,256,256,2024-01-13 18:54:24.864864864,Farm_B,Cloudy,Critical
img_0519,images/tomato/Late_blight/0519.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9265307508262903,512,512,2024-01-14 12:26:40.000000000,Farm_B,Humid,Medium
img_0520,images/potato/healthy/0520.jpg,Potato,healthy,Potato___healthy,0.9091567799636723,224,256,2024-01-15 05:58:55.135135132,Farm_B,Cloudy,None
img_0521,images/tomato/Septoria_leaf_spot/0521.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8678435543192017,224,512,2024-01-15 23:31:10.270270268,Farm_B,Humid,High
img_0522,images/potato/Early_blight/0522.jpg,Potato,Early_blight,Potato___Early_blight,0.9479041525176685,224,512,2024-01-16 17:03:25.405405404,Farm_B,Humid,Low
img_0523,images/potato/healthy/0523.jpg,Potato,healthy,Potato___healthy,0.9379533354648594,224,512,2024-01-17 10:35:40.540540540,Farm_C,Rainy,None
img_0524,images/corn/healthy/0524.jpg,Corn,healthy,Corn___healthy,0.8805820456036629,224,224,2024-01-18 04:07:55.675675676,Lab_Setup,Rainy,None
img_0525,images/apple/Apple_scab/0525.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8838651359562374,224,224,2024-01-18 21:40:10.810810808,Farm_B,Humid,Low
img_0526,images/apple/Cedar_apple_rust/0526.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.881689209207808,256,256,2024-01-19 15:12:25.945945944,Farm_A,Rainy,High
img_0527,images/apple/healthy/0527.jpg,Apple,healthy,Apple___healthy,0.972813524002708,256,224,2024-01-20 08:44:41.081081080,Farm_A,Cloudy,None
img_0528,images/tomato/Early_blight/0528.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9749223497395513,512,512,2024-01-21 02:16:56.216216216,Farm_C,Rainy,Low
img_0529,images/corn/healthy/0529.jpg,Corn,healthy,Corn___healthy,0.9612409590180266,256,512,2024-01-21 19:49:11.351351352,Farm_C,Rainy,None
img_0530,images/corn/healthy/0530.jpg,Corn,healthy,Corn___healthy,0.9697974531372555,512,224,2024-01-22 13:21:26.486486484,Farm_A,Rainy,None
img_0531,images/apple/healthy/0531.jpg,Apple,healthy,Apple___healthy,0.8808315421928241,224,224,2024-01-23 06:53:41.621621620,Farm_A,Sunny,None
img_0532,images/corn/Gray_leaf_spot/0532.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8545703948563936,512,224,2024-01-24 00:25:56.756756756,Farm_B,Rainy,Critical
img_0533,images/apple/Apple_scab/0533.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8535198741588181,512,512,2024-01-24 17:58:11.891891892,Lab_Setup,Rainy,Medium
img_0534,images/corn/Northern_Leaf_Blight/0534.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.915020653071576,512,224,2024-01-25 11:30:27.027027024,Farm_C,Cloudy,Critical
img_0535,images/corn/Gray_leaf_spot/0535.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8738814676179926,224,512,2024-01-26 05:02:42.162162160,Farm_B,Rainy,Low
img_0536,images/corn/Gray_leaf_spot/0536.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9395447785648754,512,512,2024-01-26 22:34:57.297297296,Lab_Setup,Rainy,Critical
img_0537,images/tomato/Early_blight/0537.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9601450469216212,512,256,2024-01-27 16:07:12.432432432,Lab_Setup,Cloudy,Critical
img_0538,images/apple/Black_rot/0538.jpg,Apple,Black_rot,Apple___Black_rot,0.9162055985935267,224,224,2024-01-28 09:39:27.567567568,Lab_Setup,Humid,Medium
img_0539,images/tomato/Early_blight/0539.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9748072021872909,256,224,2024-01-29 03:11:42.702702700,Farm_A,Rainy,Medium
img_0540,images/potato/Early_blight/0540.jpg,Potato,Early_blight,Potato___Early_blight,0.9770332230597986,512,256,2024-01-29 20:43:57.837837836,Farm_A,Sunny,Low
img_0541,images/corn/Gray_leaf_spot/0541.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9174857481356915,256,512,2024-01-30 14:16:12.972972972,Lab_Setup,Sunny,Critical
img_0542,images/tomato/healthy/0542.jpg,Tomato,healthy,Tomato___healthy,0.9327214417779458,224,256,2024-01-31 07:48:28.108108108,Farm_A,Cloudy,None
img_0543,images/apple/Apple_scab/0543.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8806696332742601,512,224,2024-02-01 01:20:43.243243240,Farm_B,Humid,Low
img_0544,images/tomato/Late_blight/0544.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9300868100717021,256,256,2024-02-01 18:52:58.378378376,Farm_C,Cloudy,Medium
img_0545,images/potato/Late_blight/0545.jpg,Potato,Late_blight,Potato___Late_blight,0.9055821057732069,224,224,2024-02-02 12:25:13.513513512,Farm_A,Sunny,Critical
img_0546,images/tomato/Late_blight/0546.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8983312399922369,512,512,2024-02-03 05:57:28.648648648,Farm_A,Humid,Low
img_0547,images/potato/healthy/0547.jpg,Potato,healthy,Potato___healthy,0.8562794995232996,512,224,2024-02-03 23:29:43.783783784,Farm_C,Cloudy,None
img_0548,images/corn/Gray_leaf_spot/0548.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9052406505836705,512,224,2024-02-04 17:01:58.918918916,Farm_A,Sunny,Critical
img_0549,images/corn/Gray_leaf_spot/0549.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8933121805007895,224,256,2024-02-05 10:34:14.054054052,Farm_C,Rainy,Medium
img_0550,images/tomato/Late_blight/0550.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8502191147268062,512,256,2024-02-06 04:06:29.189189188,Farm_C,Cloudy,Low
img_0551,images/tomato/Septoria_leaf_spot/0551.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8556782232562554,256,256,2024-02-06 21:38:44.324324324,Farm_B,Rainy,Medium
img_0552,images/apple/Apple_scab/0552.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9138731112537759,256,224,2024-02-07 15:10:59.459459460,Farm_C,Humid,Critical
img_0553,images/tomato/healthy/0553.jpg,Tomato,healthy,Tomato___healthy,0.9551649266931785,224,256,2024-02-08 08:43:14.594594592,Farm_C,Humid,None
img_0554,images/potato/Late_blight/0554.jpg,Potato,Late_blight,Potato___Late_blight,0.9818415996266495,512,224,2024-02-09 02:15:29.729729728,Farm_A,Cloudy,Medium
img_0555,images/apple/Cedar_apple_rust/0555.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9331125107691953,256,256,2024-02-09 19:47:44.864864864,Farm_B,Humid,Medium
img_0556,images/potato/Late_blight/0556.jpg,Potato,Late_blight,Potato___Late_blight,0.9357602855682747,512,256,2024-02-10 13:20:00.000000000,Farm_C,Sunny,Medium
img_0557,images/corn/Gray_leaf_spot/0557.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8593021382098085,256,256,2024-02-11 06:52:15.135135132,Farm_A,Sunny,Medium
img_0558,images/corn/Northern_Leaf_Blight/0558.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8913056990715819,224,512,2024-02-12 00:24:30.270270268,Farm_A,Humid,Medium
img_0559,images/tomato/Late_blight/0559.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8672204613173243,224,512,2024-02-12 17:56:45.405405404,Farm_C,Sunny,High
img_0560,images/tomato/healthy/0560.jpg,Tomato,healthy,Tomato___healthy,0.9413208308028715,224,256,2024-02-13 11:29:00.540540540,Farm_C,Cloudy,None
img_0561,images/apple/healthy/0561.jpg,Apple,healthy,Apple___healthy,0.9442153271352205,512,224,2024-02-14 05:01:15.675675676,Farm_A,Cloudy,None
img_0562,images/potato/Early_blight/0562.jpg,Potato,Early_blight,Potato___Early_blight,0.9326399760134423,256,512,2024-02-14 22:33:30.810810808,Farm_C,Rainy,Critical
img_0563,images/potato/Late_blight/0563.jpg,Potato,Late_blight,Potato___Late_blight,0.9103379308718614,512,256,2024-02-15 16:05:45.945945944,Farm_C,Sunny,Medium
img_0564,images/apple/healthy/0564.jpg,Apple,healthy,Apple___healthy,0.9050163915483408,512,256,2024-02-16 09:38:01.081081080,Lab_Setup,Rainy,None
img_0565,images/tomato/Late_blight/0565.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9404036714133857,224,224,2024-02-17 03:10:16.216216216,Farm_A,Humid,Critical
img_0566,images/apple/Cedar_apple_rust/0566.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8535626863868051,256,512,2024-02-17 20:42:31.351351352,Farm_C,Humid,High
img_0567,images/potato/healthy/0567.jpg,Potato,healthy,Potato___healthy,0.9073480452853324,224,224,2024-02-18 14:14:46.486486484,Farm_B,Rainy,None
img_0568,images/tomato/Late_blight/0568.jpg,Tomato,Late_blight,Tomato___Late_blight,0.924351948283934,256,224,2024-02-19 07:47:01.621621620,Farm_C,Rainy,Low
img_0569,images/corn/Gray_leaf_spot/0569.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9860835359095228,256,512,2024-02-20 01:19:16.756756756,Farm_C,Humid,Low
img_0570,images/apple/healthy/0570.jpg,Apple,healthy,Apple___healthy,0.863902308385517,256,256,2024-02-20 18:51:31.891891892,Farm_C,Rainy,None
img_0571,images/potato/healthy/0571.jpg,Potato,healthy,Potato___healthy,0.8724034911048472,256,256,2024-02-21 12:23:47.027027024,Farm_C,Sunny,None
img_0572,images/tomato/Late_blight/0572.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8904942680761716,224,256,2024-02-22 05:56:02.162162160,Farm_A,Sunny,Medium
img_0573,images/corn/Northern_Leaf_Blight/0573.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8939553404328294,512,256,2024-02-22 23:28:17.297297296,Lab_Setup,Cloudy,Critical
img_0574,images/potato/Late_blight/0574.jpg,Potato,Late_blight,Potato___Late_blight,0.987761842849465,224,512,2024-02-23 17:00:32.432432432,Farm_C,Cloudy,Critical
img_0575,images/apple/Apple_scab/0575.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9039716666631691,256,224,2024-02-24 10:32:47.567567568,Farm_A,Sunny,Low
img_0576,images/corn/Gray_leaf_spot/0576.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9258386737374006,256,224,2024-02-25 04:05:02.702702704,Farm_C,Humid,High
img_0577,images/apple/Cedar_apple_rust/0577.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8923266549092091,224,512,2024-02-25 21:37:17.837837840,Farm_B,Sunny,Low
img_0578,images/corn/healthy/0578.jpg,Corn,healthy,Corn___healthy,0.9448342250126204,224,512,2024-02-26 15:09:32.972972968,Farm_C,Rainy,None
img_0579,images/apple/Cedar_apple_rust/0579.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8731338870619644,512,224,2024-02-27 08:41:48.108108104,Farm_C,Sunny,High
img_0580,images/apple/Black_rot/0580.jpg,Apple,Black_rot,Apple___Black_rot,0.9184456964509432,512,224,2024-02-28 02:14:03.243243240,Farm_A,Humid,Critical
img_0581,images/apple/Black_rot/0581.jpg,Apple,Black_rot,Apple___Black_rot,0.9372768341423217,224,256,2024-02-28 19:46:18.378378376,Farm_C,Sunny,High
img_0582,images/tomato/Late_blight/0582.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8707177806312169,224,224,2024-02-29 13:18:33.513513512,Farm_A,Rainy,Medium
img_0583,images/apple/Cedar_apple_rust/0583.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8685321330648961,512,224,2024-03-01 06:50:48.648648648,Farm_B,Humid,Medium
img_0584,images/corn/Gray_leaf_spot/0584.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9141852994396961,256,224,2024-03-02 00:23:03.783783784,Farm_B,Humid,High
img_0585,images/corn/Northern_Leaf_Blight/0585.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8580837472616843,224,256,2024-03-02 17:55:18.918918920,Farm_B,Rainy,Medium
img_0586,images/apple/Apple_scab/0586.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9828757000325217,256,256,2024-03-03 11:27:34.054054056,Farm_C,Humid,Medium
img_0587,images/apple/healthy/0587.jpg,Apple,healthy,Apple___healthy,0.8900096977736218,224,256,2024-03-04 04:59:49.189189184,Lab_Setup,Humid,None
img_0588,images/potato/healthy/0588.jpg,Potato,healthy,Potato___healthy,0.9215785647081052,224,512,2024-03-04 22:32:04.324324320,Farm_B,Sunny,None
img_0589,images/apple/Cedar_apple_rust/0589.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9752233579553925,512,256,2024-03-05 16:04:19.459459456,Lab_Setup,Humid,High
img_0590,images/apple/healthy/0590.jpg,Apple,healthy,Apple___healthy,0.9629225079256788,512,512,2024-03-06 09:36:34.594594592,Farm_A,Rainy,None
img_0591,images/apple/healthy/0591.jpg,Apple,healthy,Apple___healthy,0.8504434988012982,224,224,2024-03-07 03:08:49.729729728,Farm_A,Rainy,None
img_0592,images/tomato/healthy/0592.jpg,Tomato,healthy,Tomato___healthy,0.85874406310667,256,512,2024-03-07 20:41:04.864864864,Farm_C,Sunny,None
img_0593,images/corn/Gray_leaf_spot/0593.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9860146259346825,224,512,2024-03-08 14:13:20.000000000,Farm_C,Rainy,Medium
img_0594,images/tomato/Early_blight/0594.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9462810859402785,512,512,2024-03-09 07:45:35.135135136,Farm_B,Cloudy,Medium
img_0595,images/corn/healthy/0595.jpg,Corn,healthy,Corn___healthy,0.9402258387969447,256,224,2024-03-10 01:17:50.270270272,Lab_Setup,Humid,None
img_0596,images/tomato/healthy/0596.jpg,Tomato,healthy,Tomato___healthy,0.9240009353611076,256,512,2024-03-10 18:50:05.405405408,Farm_C,Humid,None
img_0597,images/apple/Black_rot/0597.jpg,Apple,Black_rot,Apple___Black_rot,0.9447549818400354,224,512,2024-03-11 12:22:20.540540536,Farm_B,Humid,High
img_0598,images/apple/Apple_scab/0598.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8978495366631466,224,224,2024-03-12 05:54:35.675675672,Farm_C,Sunny,Low
img_0599,images/tomato/healthy/0599.jpg,Tomato,healthy,Tomato___healthy,0.9811927439842313,224,512,2024-03-12 23:26:50.810810808,Farm_A,Rainy,None
img_0600,images/apple/Cedar_apple_rust/0600.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9359045759932442,512,224,2024-03-13 16:59:05.945945944,Farm_B,Cloudy,Medium
img_0601,images/apple/healthy/0601.jpg,Apple,healthy,Apple___healthy,0.9069949084775879,256,512,2024-03-14 10:31:21.081081080,Farm_C,Rainy,None
img_0602,images/apple/Cedar_apple_rust/0602.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9384925761308739,224,224,2024-03-15 04:03:36.216216216,Lab_Setup,Cloudy,Low
img_0603,images/corn/Gray_leaf_spot/0603.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.864131767996853,256,256,2024-03-15 21:35:51.351351352,Lab_Setup,Sunny,High
img_0604,images/apple/Black_rot/0604.jpg,Apple,Black_rot,Apple___Black_rot,0.9612321762287048,256,256,2024-03-16 15:08:06.486486488,Farm_B,Cloudy,Low
img_0605,images/tomato/healthy/0605.jpg,Tomato,healthy,Tomato___healthy,0.8913406691667121,256,512,2024-03-17 08:40:21.621621624,Farm_C,Rainy,None
img_0606,images/tomato/Septoria_leaf_spot/0606.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9800919275084595,256,512,2024-03-18 02:12:36.756756752,Farm_C,Cloudy,Low
img_0607,images/tomato/Septoria_leaf_spot/0607.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9167011780881308,224,224,2024-03-18 19:44:51.891891888,Farm_A,Cloudy,Low
